ID	Title	Content	HumorLevel	1	2	3	4	5
L0089	突然特別大方	高中是寄宿制學校。有天晚上，同寢室一位室友突然特別大方，翻出他的「私人儲備」          整整一桶餅乾，分給全寢室人吃，正當我們狼吞虎嚥之時，          他來了一句：「抓緊時間吃，等會兒12點一過，這餅乾就過期了…」	3	0	0	1	0	0
L0090	金城武	話說有一女子問媒婆：我的相親對象是什麼人啊？          媒婆添油加醋地形容：對方人稱外號『金城武。』！          相親女立刻掛了電話就去相親。          結果回來後大罵媒婆：又矮又醜，這個叫金城武？          媒婆回答：我還沒有把話講完你就跑來！          人家是說外號『京城武大郎』	2	0	0	1	0	0
L0091	眼神超像	女子剛生完寶寶，坐月子的時候，一群閨蜜去探望。          其中一閨蜜湊過來說：「哇，長得好像你老公啊！」          另一閨蜜說：「是啊，特別像，尤其吃奶的時候，眼神超像的！」          頓時大家都沉默了。	3	0	0	0	1	0
L0092	訓斥	父親訓斥兒子：「愛迪生像你這麼大時，已經成為一個發明家了。」          兒子立刻回敬：「林肯像你這麼大時，早已當上美國總統了。」	3	0	0	0	1	0
L0093	另外的30%	一天，小王和妻子一起看電視，電視上有一則報道：「據調查，男人中有70%希望有一次婚外戀~~~」          小王忙向妻子解釋道：「我是另外那30%當中的！」          話音剛落，電視裡繼續報道：「另外的30%希望有多次婚外戀！」          小王：……………………	3	0	0	1	0	0
L0094	禮貌地說上廁所	老師問：你約了心儀的女孩子吃晚餐，當你要上廁所時，該怎麼禮貌地說？          同學A：我去撇個尿！     老師：這一點都不禮貌。          同學B：我去上個廁所，等等回來。     老師：嗯，這個不錯，但還有更禮貌的。          同學C：容我離開一下。我去跟一個好朋友見個面。如果可以的話，我更希望今天晚上有機會介紹他給你認識。     老師：	4	0	1	0	0	0
L0095	殘疾鴨	顧客：老闆，這盤烤鴨怎麼少一條腿？          經理：哦，這鴨出了車禍，被壓斷了一條腿。          顧客：那麻煩你換一隻沒有出車禍的來吧！          經理：你也太沒有愛心了吧！不關愛殘疾人士也就罷了，怎麼能夠歧視它們呢？	3	0	0	0	1	0
L0096	父母打電話	前陣子父母打電話天天催我找女朋友，我一時沒辦法，只好騙他們我是gay。          他們沉默了一星期，這幾天又總打電話催我找男朋友。	2	0	0	1	0	0
L0097	死定了	一新婚夫妻二人洞房對話。          女：要是以後孩子長得像你，你就死定了。          男：要是以後孩子長得不像我，你就死定了。	3	0	0	0	1	0
L0098	遠房親戚	我一次出去玩，在一個遠房親戚家住了兩天。          那裡有個風俗就是小孩子的尿是最乾淨的，他們就用童子尿來煮雞蛋，據說是非常養生。          我哪裡敢吃，但無奈人家熱情，一直勸我..吃..吃..吃，我沒辦法只好來了句：我不愛吃雞蛋。          我那親戚更可愛了，說那你喝點湯吧。	3	0	1	0	0	0
L0099	有霸氣的公司	幾個男子合資要開一家公司，為了彰顯公司的霸氣，特取名「能力」_x0008_。     嗯！「能力公司」聽著多霸氣啊！     於是大家興高采烈地去申請並拿回營業執照，拿回來後大家幾個都傻眼了     只見執照上大大地寫著…「能力有限公司」	3	0	0	1	0	0
L0100	空姐說台語	前陣子，航空公司紛紛教導英語、台語、國語三種語言都行，於是空姐們便開始努力學習如何以台語引導乘客各種注意事項。     某日Ａ空姐，心血來潮便想試試自己的台語能力，剛好機上乘客大多數為老公公與老婆婆（出國旅遊，享福），     於是乘客目的地快到時，Ａ空姐便開始以台語說：「各位公婆，呢也墓地已經到啊，呢也牲禮已經傳好，我也蓋呢拜拜」	3	0	0	0	1	0
L0101	世界警察比賽	有一天，世界上要推出全世界最厲害的警察。到了最後一個階段，剩下一個美國的FBI、蘇俄的KGB及台灣的警察。     考題是放一隻小白兔進一個不小的森林，要在十分鐘之內把目標（小白兔）找出來，否則就淘汰。     首先，FBI進去了，展開地毯式的搜索，十分鐘過去了，FBI無功而返。     下一個是KGB，一進去就放火燒林，企圖逼出小白兔，十分鐘過去了，燒林的效果沒想像中大，KGB也被淘汰了。     輪到了台灣的警察，只見他不慌不忙的晃著手上的警棍進了森林。     不到五分鐘的時間，台灣警察出來了，手上擰著一隻熊貓的耳朵，帶了一隻熊貓出來。     正當大家覺得奇怪時，熊貓說話了：不要再打了！不要再打了！我承認我是小白兔！	3	0	0	1	0	0
L0102	中華民國頌	"兩名兄弟因在外界有殺人罪，以至被判到最高法院.....而其父母因擔心法院判決太嚴，以至教兩兄弟說.......     父母：你們要讓法院的所有人知道你們很愛國，或許法官會判的較輕     (於是父母教他們唱一首""中華民國頌""，又說：法官判決時，你們就要唱的動聽點...)     隔日在法院時......法官：你們在那裡殺了人？兩人：""青海的草原""法官：那你們殺了多少人？     兩人：""一眼看不完""法官：你們將屍體放在那？兩人：""喜瑪拉雅山""法官：喔！放在那些地點？     兩人：""峰峰相連到天邊""法官：哦！那殺了那些人？     兩人：""古聖和先賢""法官：那你們是為了什麼殺人呢？     兩人：""在這裡建家園""法官：你們在什麼情況下殺人？     兩人：""風吹雨打中""法官：真慘忍！你們殺人有多久了？     兩人：""聳立五千年""法官問旁邊一人：你是那個國家呢？犯人：""中華民國""     法官：那你？犯人：""中華民國""法官：你們知道殺人是要判刑的嗎？     兩人：""經得起考驗""法官：那麼還要殺多少人？兩人：""只要長江和黃河的水不斷""     法官：那要殺多久？兩人：""千秋萬世，直到永遠""法官：....嗯..死刑..................."	3	0	0	0	1	0
L0103	學校在那兒？	"有一北漂青年剛考上北一女，註冊那一天她第一次上台北，雖然家人耳提面命地告訴她北一女的位置，但是她還是迷了路，     於是她打算問路人.但是她想說穿著北一女的制服問學校在那裏太丟臉了，     所以就想出了一個方法：""先生，請問總統府要怎麼走？""(我聰明吧)     路人：""咦？總統府不就在妳們學校前面嗎？"""	3	0	0	1	0	0
L0104	軍艦航行	一艘軍艦航行在海上，在某一個夜晚，一名水手突然發現，在遠方有一點燈光，     他立即報告艦長：「報告見艦長，不遠的地方有艘船正駛向我們，若再不改航道，就要撞上了！」     艦長一聽，立即呼叫到「呼叫呼叫！我是艦長，請立刻將你們的船，航道向東移10度！」     對方回到：「呼叫呼叫！請你們向西移10度！」     艦長：「我是軍艦，你敢叫我移！」     對方立即道：「靠！我是燈塔，有種你就撞上來試試？」	3	0	0	0	1	0
L0106	自作聰明	有一個阿呆，他機車經常被偷，就算是中古車還是被偷，     有一天他突然想到如何防止機車再被偷，於是他加上4個鎖，而且貼上了一個字條『看你怎麼偷』，     於是他就很高興去吃飯了。當他回來時，機車果然沒被偷，     正要大笑時，卻發現多了一個鎖和一張紙『看你怎麼騎』。	4	0	0	1	0	0
L0107	總統是誰？	話說蔣公死後，在天堂遇見國父。國父問他說：「我死後民主實行的如何呢？」     蔣公說：「很成功啊！」國父高興道：「那第一任總統是誰呢？」蔣公驕傲的說：「就是我！」     國父道：「很好啊！第二任呢？」蔣公不好意思的說：「于右任。」(余又任總統)     國父說：「好！書法家做總統，第三任呢？」蔣公：「吳三連。」(吾三連任總統)     國父：「好！新聞界也有做總統！第四任呢？」蔣公：「趙麗蓮。」(照例連任總統)     國父：「好！教育家也有做總統，第五任呢？」蔣公：「趙元任。」(照原來任總統)     國父：「太好啦！輿論界也有出總統的！第六任呢？」蔣公：「伍子胥。」(吾子繼續)     這時國父才狐疑的問：「連古人也來做總統嗎？」	5	0	0	1	0	0
L0108	表白	坐校車的時候，小強在車上靠窗的位子上，發現了一個長的很甜美，很漂亮的正妹。     他立刻被她吸引，於是鼓起勇氣，寫了一張紙條傳給她，問她願不願意和他做朋友。     並且在紙條上註明了：「若是願意，就把紙條傳回來；若不願意，就把紙條丟到窗外。」     結果呢？紙條是傳回來了，不過上面多了幾個字「窗戶打不開！」	3	0	0	0	1	0
L0110	學美語	一個家長帶著他的寶貝兒子到補習班報名學英文，千挑萬選選到了「何嘉仁」美語。     等上課之後家長才發現並不是何嘉仁「本尊」上課，便氣沖沖的帶著孩子到補習班服務台罵：「何嘉仁美語為什麼不是何嘉仁出來教？」     那櫃台的小姐只冷冷地回他一句話：「難道長頸鹿美語就要長頸鹿本人來教嗎？」	3	0	0	1	0	0
L0111	天堂	在一社區有一位非常虔誠的傳道牧師，一天他壽終了，     而同天同一社區的巴士司機也去世了，但是他卻下了地獄巴士司機卻上了天堂。     於是他氣憤的跑去跟上帝理論說：「上帝啊，你很不公平，為什麼我那麼忠心地為您佈道與傳教卻下了地獄，     那巴士司機開車橫衝直撞的卻上了天堂，難道您沒有觀察到嗎？」     上帝說：「有啊！但是你每次在傳道與佈道時，台下的教友全都睡著了，     而巴士司機每次載著教友時，全車的教友都在虔誠的祈禱著，所以....」	4	0	0	0	1	0
L0112	你借給他	1950年的某一天，有一通日本到台灣國際電話。     李：「是老王嗎？我是李偉。」王：「好久不見了。」     李：「最近好嗎？」王：「很好，好想你噢。」     李：「我有事找你商量。」王：「什麼事？」     李：「我想向你借50萬元。」王：「什麼？」     李：「我想向你借50萬元。」(更大聲)王：「你在說什麼？我聽不清楚....」     李：「我想向你借50萬元。」(嘶啞的喊)王：「奇怪電話怎麼一點都聽不清楚？」     接線小姐：「王先生，電話明明聽的很清楚，他說要向你借50萬，你怎麼說聽不清楚呢？」王：「你聽的清楚，那你借給他！」	3	0	0	0	1	0
L0113	願望	青年問一老者：「您已年近古稀，年輕時候的願望都實現了嗎？」     老者：「年輕的時候，父親責備我時總揪我的頭髮，當時我想，要是沒有頭髮就好了。」     「今天，這個願望算是實現了。」	3	0	0	0	1	0
L0114	姓名	一位女性申請職業時，老闆問：「妳有幾個小孩？」她回答：「十個。」     老闆問：「那他們叫甚麼名字？」     她回答：「曉明，曉明，曉明，曉明，曉明，曉明，曉明，曉明，曉明，曉明。」     老闆問：「都叫曉明，那妳要叫他們吃飯時怎麼辦？」     她說：「那很簡單，我只要叫曉明，他們都會來。」     老闆又問：「但是如果妳只要叫某一特定小孩時，怎麼辦？」     她說：「那更簡單，我只要叫他的姓就可以了。」	4	0	0	0	1	0
